,Unnamed: 0,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour
13698,2812,winter,0,1,good,Normal temperature,24.24,Normal humidity,Strong wind,,,,2011,11,25,17
13699,2813,winter,0,1,good,Normal temperature,22.725,Normal humidity,Strong wind,,,,2011,11,25,18
13700,2814,winter,0,1,good,Normal temperature,21.21,Normal humidity,No wind,,,,2011,11,25,19
13701,2815,winter,0,1,good,Normal temperature,20.455,Normal humidity,Strong wind,,,,2011,11,25,20
13702,2816,winter,0,1,good,Normal temperature,18.94,Normal humidity,No wind,,,,2011,11,25,21
13703,2817,winter,0,1,good,Normal temperature,17.425,Normal humidity,Strong wind,,,,2011,11,25,22
13704,2818,winter,0,1,good,Normal temperature,17.425,Normal humidity,Strong wind,,,,2011,11,25,23
13705,2819,winter,0,0,good,Normal temperature,17.425,Normal humidity,Strong wind,,,,2011,11,26,0
13706,2820,winter,0,0,good,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,11,26,1
13707,2821,winter,0,0,good,Normal temperature,15.91,Moist,Strong wind,,,,2011,11,26,2
13708,2822,winter,0,0,good,Normal temperature,16.665,Moist,No wind,,,,2011,11,26,3
13709,2823,winter,0,0,good,Normal temperature,16.665,Moist,No wind,,,,2011,11,26,4
13710,2824,winter,0,0,good,Normal temperature,15.91,Normal humidity,Strong wind,,,,2011,11,26,5
13711,2825,winter,0,0,normal,Normal temperature,15.91,Normal humidity,Strong wind,,,,2011,11,26,6
13712,2826,winter,0,0,good,cold,13.635,Moist,Strong wind,,,,2011,11,26,7
13713,2827,winter,0,0,good,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,11,26,8
13714,2828,winter,0,0,good,Normal temperature,17.425,Normal humidity,Strong wind,,,,2011,11,26,9
13715,2829,winter,0,0,good,Normal temperature,18.94,Moist,No wind,,,,2011,11,26,10
13716,2830,winter,0,0,good,Normal temperature,20.455,Normal humidity,Strong wind,,,,2011,11,26,11
13717,2831,winter,0,0,good,Normal temperature,21.97,Normal humidity,No wind,,,,2011,11,26,12
13718,2832,winter,0,0,good,Normal temperature,23.485,Normal humidity,No wind,,,,2011,11,26,13
13719,2833,winter,0,0,normal,Normal temperature,23.485,Normal humidity,Strong wind,,,,2011,11,26,14
13720,2834,winter,0,0,normal,Normal temperature,24.24,Normal humidity,Strong wind,,,,2011,11,26,15
13721,2835,winter,0,0,normal,Normal temperature,22.725,Normal humidity,Strong wind,,,,2011,11,26,16
13722,2836,winter,0,0,normal,Normal temperature,22.725,Normal humidity,Strong wind,,,,2011,11,26,17
13723,2837,winter,0,0,normal,Normal temperature,21.21,Normal humidity,Strong wind,,,,2011,11,26,18
13724,2838,winter,0,0,normal,Normal temperature,20.455,Normal humidity,Strong wind,,,,2011,11,26,19
13725,2839,winter,0,0,normal,Normal temperature,21.21,Normal humidity,No wind,,,,2011,11,26,20
13726,2840,winter,0,0,normal,Normal temperature,19.695,Moist,No wind,,,,2011,11,26,21
13727,2841,winter,0,0,normal,Normal temperature,19.695,Normal humidity,No wind,,,,2011,11,26,22
13728,2842,winter,0,0,good,Normal temperature,18.94,Moist,No wind,,,,2011,11,26,23
13729,2843,winter,0,0,good,Normal temperature,18.94,Moist,No wind,,,,2011,11,27,0
13730,2844,winter,0,0,good,Normal temperature,18.94,Moist,No wind,,,,2011,11,27,1
13731,2845,winter,0,0,good,Normal temperature,18.18,Moist,No wind,,,,2011,11,27,2
13732,2846,winter,0,0,good,Normal temperature,18.18,Moist,No wind,,,,2011,11,27,3
13733,2847,winter,0,0,good,Normal temperature,17.425,Moist,Strong wind,,,,2011,11,27,4
13734,2848,winter,0,0,good,Normal temperature,17.425,Moist,Strong wind,,,,2011,11,27,5
13735,2849,winter,0,0,good,Normal temperature,19.695,Moist,Strong wind,,,,2011,11,27,6
13736,2850,winter,0,0,good,Normal temperature,19.695,Moist,Strong wind,,,,2011,11,27,7
13737,2851,winter,0,0,good,Normal temperature,20.455,Moist,Strong wind,,,,2011,11,27,8
13738,2852,winter,0,0,good,Normal temperature,22.725,Normal humidity,Strong wind,,,,2011,11,27,9
13739,2853,winter,0,0,good,Normal temperature,22.725,Normal humidity,Strong wind,,,,2011,11,27,10
13740,2854,winter,0,0,good,Normal temperature,24.24,Normal humidity,Strong wind,,,,2011,11,27,11
13741,2855,winter,0,0,good,Normal temperature,25.76,Normal humidity,Strong wind,,,,2011,11,27,12
13742,2856,winter,0,0,good,Normal temperature,25.76,Normal humidity,Strong wind,,,,2011,11,27,13
13743,2857,winter,0,0,good,Normal temperature,31.06,Normal humidity,Strong wind,,,,2011,11,27,14
13744,2858,winter,0,0,good,Normal temperature,31.06,Normal humidity,Strong wind,,,,2011,11,27,15
13745,2859,winter,0,0,good,Normal temperature,26.515,Normal humidity,Strong wind,,,,2011,11,27,16
13746,2860,winter,0,0,good,Normal temperature,25.76,Normal humidity,Strong wind,,,,2011,11,27,17
13747,2861,winter,0,0,good,Normal temperature,24.24,Normal humidity,Strong wind,,,,2011,11,27,18
13748,2862,winter,0,0,good,Normal temperature,23.485,Normal humidity,Strong wind,,,,2011,11,27,19
13749,2863,winter,0,0,good,Normal temperature,24.24,Normal humidity,Strong wind,,,,2011,11,27,20
13750,2864,winter,0,0,good,Normal temperature,23.485,Normal humidity,Strong wind,,,,2011,11,27,21
13751,2865,winter,0,0,good,Normal temperature,23.485,Normal humidity,Strong wind,,,,2011,11,27,22
13752,2866,winter,0,0,good,Normal temperature,23.485,Normal humidity,Strong wind,,,,2011,11,27,23
13753,2867,winter,0,1,good,Normal temperature,22.725,Normal humidity,Strong wind,,,,2011,11,28,0
13754,2868,winter,0,1,good,Normal temperature,22.725,Normal humidity,Strong wind,,,,2011,11,28,1
13755,2869,winter,0,1,good,Normal temperature,21.97,Moist,Strong wind,,,,2011,11,28,3
13756,2870,winter,0,1,good,Normal temperature,21.97,Moist,Strong wind,,,,2011,11,28,4
13757,2871,winter,0,1,good,Normal temperature,20.455,Moist,No wind,,,,2011,11,28,5
13758,2872,winter,0,1,good,Normal temperature,21.21,Moist,Strong wind,,,,2011,11,28,6
13759,2873,winter,0,1,good,Normal temperature,21.21,Moist,No wind,,,,2011,11,28,7
13760,2874,winter,0,1,normal,Normal temperature,21.21,Moist,No wind,,,,2011,11,28,8
13761,2875,winter,0,1,normal,Normal temperature,21.97,Moist,Strong wind,,,,2011,11,28,9
13762,2876,winter,0,1,normal,Normal temperature,23.485,Normal humidity,Strong wind,,,,2011,11,28,10
13763,2877,winter,0,1,normal,Normal temperature,25.0,Normal humidity,Strong wind,,,,2011,11,28,11
13764,2878,winter,0,1,good,Normal temperature,26.515,Normal humidity,Strong wind,,,,2011,11,28,12
13765,2879,winter,0,1,normal,Normal temperature,27.275,Normal humidity,No wind,,,,2011,11,28,13
13766,2880,winter,0,1,good,Normal temperature,31.06,Normal humidity,No wind,,,,2011,11,28,14
13767,2881,winter,0,1,good,Normal temperature,27.275,Normal humidity,Strong wind,,,,2011,11,28,15
13768,2882,winter,0,1,good,Normal temperature,26.515,Normal humidity,Strong wind,,,,2011,11,28,16
13769,2883,winter,0,1,good,Normal temperature,27.275,Normal humidity,Strong wind,,,,2011,11,28,17
13770,2884,winter,0,1,good,Normal temperature,26.515,Normal humidity,Strong wind,,,,2011,11,28,18
13771,2885,winter,0,1,good,Normal temperature,25.76,Normal humidity,Strong wind,,,,2011,11,28,19
13772,2886,winter,0,1,normal,Normal temperature,25.76,Normal humidity,Strong wind,,,,2011,11,28,20
13773,2887,winter,0,1,normal,Normal temperature,25.76,Normal humidity,Strong wind,,,,2011,11,28,21
13774,2888,winter,0,1,normal,Normal temperature,25.0,Moist,Strong wind,,,,2011,11,28,22
13775,2889,winter,0,1,normal,Normal temperature,25.0,Moist,Strong wind,,,,2011,11,28,23
13776,2890,winter,0,1,good,Normal temperature,25.0,Moist,No wind,,,,2011,11,29,0
13777,2891,winter,0,1,good,Normal temperature,25.0,Moist,Strong wind,,,,2011,11,29,1
13778,2892,winter,0,1,normal,Normal temperature,24.24,Moist,No wind,,,,2011,11,29,2
13779,2893,winter,0,1,normal,Normal temperature,24.24,Moist,No wind,,,,2011,11,29,3
13780,2894,winter,0,1,normal,Normal temperature,25.0,Moist,Strong wind,,,,2011,11,29,4
13781,2895,winter,0,1,good,Normal temperature,24.24,Moist,Strong wind,,,,2011,11,29,5
13782,2896,winter,0,1,good,Normal temperature,25.0,Moist,Strong wind,,,,2011,11,29,6
13783,2897,winter,0,1,good,Normal temperature,25.0,Normal humidity,Strong wind,,,,2011,11,29,7
13784,2898,winter,0,1,good,Normal temperature,25.76,Normal humidity,Strong wind,,,,2011,11,29,8
13785,2899,winter,0,1,bad,Normal temperature,26.515,Normal humidity,Strong wind,,,,2011,11,29,9
13786,2900,winter,0,1,bad,Normal temperature,26.515,Normal humidity,Strong wind,,,,2011,11,29,10
13787,2901,winter,0,1,bad,Normal temperature,24.24,Moist,Strong wind,,,,2011,11,29,11
13788,2902,winter,0,1,bad,Normal temperature,21.21,Moist,Strong wind,,,,2011,11,29,12
13789,2903,winter,0,1,bad,Normal temperature,21.21,Normal humidity,Strong wind,,,,2011,11,29,13
13790,2904,winter,0,1,bad,Normal temperature,20.455,Moist,Strong wind,,,,2011,11,29,14
13791,2905,winter,0,1,bad,Normal temperature,20.455,Moist,Strong wind,,,,2011,11,29,15
13792,2906,winter,0,1,bad,Normal temperature,20.455,Moist,Strong wind,,,,2011,11,29,16
13793,2907,winter,0,1,normal,Normal temperature,20.455,Moist,Strong wind,,,,2011,11,29,17
13794,2908,winter,0,1,normal,Normal temperature,20.455,Moist,Strong wind,,,,2011,11,29,18
13795,2909,winter,0,1,normal,Normal temperature,20.455,Moist,Strong wind,,,,2011,11,29,19
13796,2910,winter,0,1,normal,Normal temperature,19.695,Moist,Strong wind,,,,2011,11,29,20
13797,2911,winter,0,1,normal,Normal temperature,19.695,Moist,Strong wind,,,,2011,11,29,21
13798,2912,winter,0,1,good,Normal temperature,19.695,Moist,Strong wind,,,,2011,11,29,22
13799,2913,winter,0,1,good,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,11,29,23
13800,2914,winter,0,1,good,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,11,30,0
13801,2915,winter,0,1,good,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,11,30,1
13802,2916,winter,0,1,good,Normal temperature,15.91,Normal humidity,Strong wind,,,,2011,11,30,2
13803,2917,winter,0,1,good,Normal temperature,15.91,Normal humidity,Strong wind,,,,2011,11,30,3
13804,2918,winter,0,1,good,Normal temperature,14.395,Normal humidity,Strong wind,,,,2011,11,30,4
13805,2919,winter,0,1,good,cold,13.635,Moist,Strong wind,,,,2011,11,30,5
13806,2920,winter,0,1,good,cold,13.635,Moist,Strong wind,,,,2011,11,30,6
13807,2921,winter,0,1,good,cold,13.635,Moist,Strong wind,,,,2011,11,30,7
13808,2922,winter,0,1,good,cold,13.635,Moist,Strong wind,,,,2011,11,30,8
13809,2923,winter,0,1,good,Normal temperature,14.395,Normal humidity,Strong wind,,,,2011,11,30,9
13810,2924,winter,0,1,good,Normal temperature,15.91,Normal humidity,Strong wind,,,,2011,11,30,10
13811,2925,winter,0,1,good,Normal temperature,19.695,Normal humidity,Strong wind,,,,2011,11,30,11
13812,2926,winter,0,1,normal,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,11,30,12
13813,2927,winter,0,1,normal,Normal temperature,19.695,Normal humidity,Strong wind,,,,2011,11,30,13
13814,2928,winter,0,1,normal,Normal temperature,19.695,Normal humidity,Strong wind,,,,2011,11,30,14
13815,2929,winter,0,1,good,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,11,30,15
13816,2930,winter,0,1,good,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,11,30,16
13817,2931,winter,0,1,normal,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,11,30,17
13818,2932,winter,0,1,good,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,11,30,18
13819,2933,winter,0,1,normal,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,11,30,19
13820,2934,winter,0,1,normal,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,11,30,20
13821,2935,winter,0,1,good,Normal temperature,14.395,Normal humidity,Strong wind,,,,2011,11,30,21
13822,2936,winter,0,1,good,Normal temperature,13.635,Normal humidity,Strong wind,,,,2011,11,30,22
13823,2937,winter,0,1,good,cold,12.88,Normal humidity,Strong wind,,,,2011,11,30,23
13824,2938,winter,0,1,good,Normal temperature,18.18,Normal humidity,Strong wind,,,,2011,12,20,0
13825,2939,winter,0,1,good,Normal temperature,18.94,Normal humidity,No wind,,,,2011,12,20,1
13826,2940,winter,0,1,normal,Normal temperature,18.18,Normal humidity,No wind,,,,2011,12,20,2
13827,2941,winter,0,1,normal,Normal temperature,18.18,Normal humidity,No wind,,,,2011,12,20,3
13828,2942,winter,0,1,normal,Normal temperature,18.18,Normal humidity,Strong wind,,,,2011,12,20,4
13829,2943,winter,0,1,normal,Normal temperature,18.94,Normal humidity,No wind,,,,2011,12,20,5
13830,2944,winter,0,1,normal,Normal temperature,18.94,Normal humidity,No wind,,,,2011,12,20,6
13831,2945,winter,0,1,normal,Normal temperature,18.94,Normal humidity,No wind,,,,2011,12,20,7
13832,2946,winter,0,1,normal,Normal temperature,21.21,Normal humidity,Strong wind,,,,2011,12,20,8
13833,2947,winter,0,1,normal,Normal temperature,18.94,Normal humidity,No wind,,,,2011,12,20,9
13834,2948,winter,0,1,normal,Normal temperature,21.21,Normal humidity,Strong wind,,,,2011,12,20,10
13835,2949,winter,0,1,normal,Normal temperature,20.455,Normal humidity,Strong wind,,,,2011,12,20,11
13836,2950,winter,0,1,normal,Normal temperature,21.97,Normal humidity,Strong wind,,,,2011,12,20,12
13837,2951,winter,0,1,normal,Normal temperature,21.97,Normal humidity,Strong wind,,,,2011,12,20,13
13838,2952,winter,0,1,normal,Normal temperature,21.97,Normal humidity,Strong wind,,,,2011,12,20,14
13839,2953,winter,0,1,normal,Normal temperature,21.97,Normal humidity,No wind,,,,2011,12,20,15
13840,2954,winter,0,1,good,Normal temperature,21.97,Normal humidity,No wind,,,,2011,12,20,16
13841,2955,winter,0,1,good,Normal temperature,20.455,Normal humidity,Strong wind,,,,2011,12,20,17
13842,2956,winter,0,1,good,Normal temperature,19.695,Normal humidity,Strong wind,,,,2011,12,20,18
13843,2957,winter,0,1,good,Normal temperature,19.695,Normal humidity,No wind,,,,2011,12,20,19
13844,2958,winter,0,1,good,Normal temperature,18.94,Normal humidity,No wind,,,,2011,12,20,20
13845,2959,winter,0,1,good,Normal temperature,18.18,Normal humidity,Strong wind,,,,2011,12,20,21
13846,2960,winter,0,1,normal,Normal temperature,18.94,Normal humidity,No wind,,,,2011,12,20,22
13847,2961,winter,0,1,normal,Normal temperature,19.695,Normal humidity,No wind,,,,2011,12,20,23
13848,2962,spring,0,1,normal,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,12,21,0
13849,2963,spring,0,1,normal,Normal temperature,18.18,Normal humidity,Strong wind,,,,2011,12,21,1
13850,2964,spring,0,1,normal,Normal temperature,18.94,Normal humidity,No wind,,,,2011,12,21,2
13851,2965,spring,0,1,normal,Normal temperature,18.94,Normal humidity,No wind,,,,2011,12,21,3
13852,2966,spring,0,1,normal,Normal temperature,18.94,Normal humidity,No wind,,,,2011,12,21,4
13853,2967,spring,0,1,normal,Normal temperature,19.695,Moist,Strong wind,,,,2011,12,21,5
13854,2968,spring,0,1,normal,Normal temperature,18.94,Moist,No wind,,,,2011,12,21,6
13855,2969,spring,0,1,normal,Normal temperature,18.18,Moist,Strong wind,,,,2011,12,21,7
13856,2970,spring,0,1,bad,Normal temperature,18.94,Moist,No wind,,,,2011,12,21,8
13857,2971,spring,0,1,normal,Normal temperature,20.455,Moist,Strong wind,,,,2011,12,21,9
13858,2972,spring,0,1,normal,Normal temperature,23.485,Moist,Strong wind,,,,2011,12,21,10
13859,2973,spring,0,1,normal,Normal temperature,23.485,Moist,Strong wind,,,,2011,12,21,11
13860,2974,spring,0,1,bad,Normal temperature,22.725,Moist,Strong wind,,,,2011,12,21,12
13861,2975,spring,0,1,bad,Normal temperature,21.97,Moist,Strong wind,,,,2011,12,21,13
13862,2976,spring,0,1,normal,Normal temperature,23.485,Moist,Strong wind,,,,2011,12,21,14
13863,2977,spring,0,1,normal,Normal temperature,23.485,Moist,Strong wind,,,,2011,12,21,15
13864,2978,spring,0,1,bad,Normal temperature,21.97,Moist,Strong wind,,,,2011,12,21,16
13865,2979,spring,0,1,bad,Normal temperature,21.97,Moist,Strong wind,,,,2011,12,21,17
13866,2980,spring,0,1,normal,Normal temperature,21.97,Moist,Strong wind,,,,2011,12,21,18
13867,2981,spring,0,1,normal,Normal temperature,24.24,Moist,Strong wind,,,,2011,12,21,19
13868,2982,spring,0,1,normal,Normal temperature,24.24,Moist,Strong wind,,,,2011,12,21,20
13869,2983,spring,0,1,good,Normal temperature,24.24,Moist,Strong wind,,,,2011,12,21,21
13870,2984,spring,0,1,good,Normal temperature,24.24,Moist,Strong wind,,,,2011,12,21,22
13871,2985,spring,0,1,good,Normal temperature,24.24,Moist,Strong wind,,,,2011,12,21,23
13872,2986,spring,0,1,normal,Normal temperature,24.24,Moist,Strong wind,,,,2011,12,22,0
13873,2987,spring,0,1,good,Normal temperature,21.97,Moist,Strong wind,,,,2011,12,22,1
13874,2988,spring,0,1,good,Normal temperature,23.485,Moist,Strong wind,,,,2011,12,22,2
13875,2989,spring,0,1,good,Normal temperature,21.97,Normal humidity,Strong wind,,,,2011,12,22,3
13876,2990,spring,0,1,good,Normal temperature,19.695,Moist,Strong wind,,,,2011,12,22,4
13877,2991,spring,0,1,good,Normal temperature,19.695,Moist,No wind,,,,2011,12,22,5
13878,2992,spring,0,1,good,Normal temperature,18.94,Moist,No wind,,,,2011,12,22,6
13879,2993,spring,0,1,good,Normal temperature,18.18,Moist,No wind,,,,2011,12,22,7
13880,2994,spring,0,1,normal,Normal temperature,18.94,Moist,No wind,,,,2011,12,22,8
13881,2995,spring,0,1,normal,Normal temperature,19.695,Moist,Strong wind,,,,2011,12,22,9
13882,2996,spring,0,1,normal,Normal temperature,20.455,Moist,Strong wind,,,,2011,12,22,10
13883,2997,spring,0,1,normal,Normal temperature,21.97,Normal humidity,No wind,,,,2011,12,22,11
13884,2998,spring,0,1,normal,Normal temperature,23.485,Normal humidity,No wind,,,,2011,12,22,12
13885,2999,spring,0,1,normal,Normal temperature,22.725,Normal humidity,No wind,,,,2011,12,22,13
13886,3000,spring,0,1,normal,Normal temperature,22.725,Normal humidity,No wind,,,,2011,12,22,14
13887,3001,spring,0,1,normal,Normal temperature,23.485,Normal humidity,No wind,,,,2011,12,22,15
13888,3002,spring,0,1,normal,Normal temperature,22.725,Normal humidity,No wind,,,,2011,12,22,16
13889,3003,spring,0,1,normal,Normal temperature,21.97,Normal humidity,Strong wind,,,,2011,12,22,17
13890,3004,spring,0,1,normal,Normal temperature,21.97,Normal humidity,Strong wind,,,,2011,12,22,18
13891,3005,spring,0,1,normal,Normal temperature,21.97,Normal humidity,No wind,,,,2011,12,22,19
13892,3006,spring,0,1,bad,Normal temperature,21.21,Normal humidity,No wind,,,,2011,12,22,20
13893,3007,spring,0,1,bad,Normal temperature,21.21,Normal humidity,No wind,,,,2011,12,22,21
13894,3008,spring,0,1,bad,Normal temperature,18.18,Moist,Strong wind,,,,2011,12,22,22
13895,3009,spring,0,1,bad,Normal temperature,20.455,Moist,No wind,,,,2011,12,22,23
13896,3010,spring,0,1,bad,Normal temperature,20.455,Moist,Strong wind,,,,2011,12,23,0
13897,3011,spring,0,1,bad,Normal temperature,20.455,Moist,Strong wind,,,,2011,12,23,1
13898,3012,spring,0,1,bad,Normal temperature,19.695,Moist,Strong wind,,,,2011,12,23,2
13899,3013,spring,0,1,bad,Normal temperature,19.695,Moist,Strong wind,,,,2011,12,23,3
13900,3014,spring,0,1,bad,Normal temperature,19.695,Moist,Strong wind,,,,2011,12,23,4
13901,3015,spring,0,1,good,Normal temperature,17.425,Moist,Strong wind,,,,2011,12,23,5
13902,3016,spring,0,1,good,Normal temperature,19.695,Moist,Strong wind,,,,2011,12,23,6
13903,3017,spring,0,1,good,Normal temperature,19.695,Moist,Strong wind,,,,2011,12,23,7
13904,3018,spring,0,1,good,Normal temperature,20.455,Normal humidity,Strong wind,,,,2011,12,23,8
13905,3019,spring,0,1,good,Normal temperature,20.455,Normal humidity,Strong wind,,,,2011,12,23,9
13906,3020,spring,0,1,good,Normal temperature,20.455,Normal humidity,Strong wind,,,,2011,12,23,10
13907,3021,spring,0,1,good,Normal temperature,20.455,Normal humidity,Strong wind,,,,2011,12,23,11
13908,3022,spring,0,1,good,Normal temperature,20.455,Normal humidity,Strong wind,,,,2011,12,23,12
13909,3023,spring,0,1,good,Normal temperature,20.455,Normal humidity,Strong wind,,,,2011,12,23,13
13910,3024,spring,0,1,good,Normal temperature,20.455,Normal humidity,Strong wind,,,,2011,12,23,14
13911,3025,spring,0,1,good,Normal temperature,19.695,Normal humidity,Strong wind,,,,2011,12,23,15
13912,3026,spring,0,1,good,Normal temperature,19.695,Normal humidity,Strong wind,,,,2011,12,23,16
13913,3027,spring,0,1,good,Normal temperature,17.425,Normal humidity,Strong wind,,,,2011,12,23,17
13914,3028,spring,0,1,good,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,12,23,18
13915,3029,spring,0,1,good,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,12,23,19
13916,3030,spring,0,1,good,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,12,23,20
13917,3031,spring,0,1,good,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,12,23,21
13918,3032,spring,0,1,good,Normal temperature,15.91,Normal humidity,Strong wind,,,,2011,12,23,22
13919,3033,spring,0,1,good,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,12,23,23
13920,3034,spring,0,0,normal,Normal temperature,15.91,Normal humidity,Strong wind,,,,2011,12,24,0
13921,3035,spring,0,0,normal,Normal temperature,17.425,Normal humidity,No wind,,,,2011,12,24,1
13922,3036,spring,0,0,normal,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,12,24,2
13923,3037,spring,0,0,normal,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,12,24,3
13924,3038,spring,0,0,normal,Normal temperature,15.91,Normal humidity,Strong wind,,,,2011,12,24,4
13925,3039,spring,0,0,normal,Normal temperature,15.91,Normal humidity,Strong wind,,,,2011,12,24,5
13926,3040,spring,0,0,normal,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,12,24,6
13927,3041,spring,0,0,good,Normal temperature,13.635,Normal humidity,Strong wind,,,,2011,12,24,7
13928,3042,spring,0,0,good,cold,13.635,Normal humidity,Strong wind,,,,2011,12,24,8
13929,3043,spring,0,0,good,Normal temperature,13.635,Normal humidity,Strong wind,,,,2011,12,24,9
13930,3044,spring,0,0,good,Normal temperature,12.88,Normal humidity,Strong wind,,,,2011,12,24,10
13931,3045,spring,0,0,good,Normal temperature,14.395,Normal humidity,Strong wind,,,,2011,12,24,11
13932,3046,spring,0,0,good,Normal temperature,15.91,Normal humidity,Strong wind,,,,2011,12,24,12
13933,3047,spring,0,0,good,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,12,24,13
13934,3048,spring,0,0,good,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,12,24,14
13935,3049,spring,0,0,good,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,12,24,15
13936,3050,spring,0,0,good,Normal temperature,15.91,Normal humidity,Strong wind,,,,2011,12,24,16
13937,3051,spring,0,0,good,cold,14.395,Normal humidity,Strong wind,,,,2011,12,24,17
13938,3052,spring,0,0,good,Normal temperature,15.91,Normal humidity,Strong wind,,,,2011,12,24,18
13939,3053,spring,0,0,good,Normal temperature,15.91,Normal humidity,Strong wind,,,,2011,12,24,19
13940,3054,spring,0,0,good,cold,13.635,Normal humidity,Strong wind,,,,2011,12,24,20
13941,3055,spring,0,0,good,cold,12.88,Normal humidity,Strong wind,,,,2011,12,24,21
13942,3056,spring,0,0,good,cold,14.395,Normal humidity,No wind,,,,2011,12,24,22
13943,3057,spring,0,0,good,cold,12.88,Normal humidity,No wind,,,,2011,12,24,23
13944,3058,spring,0,0,good,cold,11.365,Normal humidity,Strong wind,,,,2011,12,25,0
13945,3059,spring,0,0,good,cold,11.365,Normal humidity,Strong wind,,,,2011,12,25,1
13946,3060,spring,0,0,good,cold,12.88,Normal humidity,Strong wind,,,,2011,12,25,2
13947,3061,spring,0,0,good,cold,13.635,Normal humidity,No wind,,,,2011,12,25,3
13948,3062,spring,0,0,good,cold,11.365,Normal humidity,Strong wind,,,,2011,12,25,5
13949,3063,spring,0,0,good,cold,11.365,Normal humidity,Strong wind,,,,2011,12,25,6
13950,3064,spring,0,0,good,cold,12.12,Moist,Strong wind,,,,2011,12,25,7
13951,3065,spring,0,0,good,cold,10.605,Moist,Strong wind,,,,2011,12,25,8
13952,3066,spring,0,0,good,cold,12.12,Moist,Strong wind,,,,2011,12,25,9
13953,3067,spring,0,0,good,cold,12.12,Moist,Strong wind,,,,2011,12,25,10
13954,3068,spring,0,0,good,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,12,25,11
13955,3069,spring,0,0,good,Normal temperature,13.635,Normal humidity,Strong wind,,,,2011,12,25,12
13956,3070,spring,0,0,good,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,12,25,13
13957,3071,spring,0,0,good,Normal temperature,15.91,Normal humidity,Strong wind,,,,2011,12,25,14
13958,3072,spring,0,0,good,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,12,25,15
13959,3073,spring,0,0,good,Normal temperature,18.18,Normal humidity,Strong wind,,,,2011,12,25,16
13960,3074,spring,0,0,good,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,12,25,17
13961,3075,spring,0,0,good,Normal temperature,15.91,Normal humidity,Strong wind,,,,2011,12,25,18
13962,3076,spring,0,0,good,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,12,25,19
13963,3077,spring,0,0,good,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,12,25,20
13964,3078,spring,0,0,good,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,12,25,21
13965,3079,spring,0,0,good,cold,13.635,Normal humidity,Strong wind,,,,2011,12,25,22
13966,3080,spring,0,0,good,cold,13.635,Normal humidity,Strong wind,,,,2011,12,25,23
13967,3081,spring,1,0,good,cold,11.365,Normal humidity,Strong wind,,,,2011,12,26,0
13968,3082,spring,1,0,good,cold,13.635,Normal humidity,Strong wind,,,,2011,12,26,1
13969,3083,spring,1,0,good,Normal temperature,15.91,Normal humidity,Strong wind,,,,2011,12,26,2
13970,3084,spring,1,0,good,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,12,26,4
13971,3085,spring,1,0,good,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,12,26,5
13972,3086,spring,1,0,good,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,12,26,6
13973,3087,spring,1,0,good,Normal temperature,15.91,Normal humidity,Strong wind,,,,2011,12,26,7
13974,3088,spring,1,0,good,Normal temperature,16.665,Normal humidity,Strong wind,,,,2011,12,26,8
13975,3089,spring,1,0,good,Normal temperature,15.15,Normal humidity,Strong wind,,,,2011,12,26,9
13976,3090,spring,1,0,good,Normal temperature,14.395,Normal humidity,Strong wind,,,,2011,12,26,10
13977,3091,spring,1,0,good,Normal temperature,14.395,Normal humidity,Strong wind,,,,2011,12,26,11
