,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour
8691,3,0,0,1,35.26,39.395,40,23.9994,222,325,547,2012,8,4,12
8692,3,0,0,1,36.08,40.91,42,19.9995,195,332,527,2012,8,4,13
8693,3,0,0,1,36.08,40.15,40,26.0027,183,289,472,2012,8,4,14
8694,3,0,0,1,36.08,40.91,42,27.9993,205,284,489,2012,8,4,15
8695,3,0,0,1,36.9,40.91,39,19.9995,197,253,450,2012,8,4,16
8696,3,0,0,1,36.08,39.395,37,19.9995,179,313,492,2012,8,4,17
8697,3,0,0,1,35.26,39.395,41,22.0028,169,321,490,2012,8,4,18
8698,3,0,0,1,33.62,38.635,52,23.9994,133,264,397,2012,8,4,19
8699,3,0,0,1,33.62,38.635,52,19.9995,117,195,312,2012,8,4,20
8700,3,0,0,1,32.8,38.635,59,16.9979,96,193,289,2012,8,4,21
8701,3,0,0,1,31.16,36.365,66,19.0012,104,165,269,2012,8,4,22
8702,3,0,0,1,31.16,36.365,66,19.9995,61,161,222,2012,8,4,23
8703,3,0,0,1,30.34,34.85,70,19.0012,32,121,153,2012,8,5,0
8704,3,0,0,1,30.34,34.85,70,16.9979,8,79,87,2012,8,5,1
8705,3,0,0,1,30.34,34.85,70,19.9995,5,68,73,2012,8,5,2
8706,3,0,0,1,29.52,34.85,74,16.9979,9,32,41,2012,8,5,3
8707,3,0,0,1,29.52,34.85,74,16.9979,3,11,14,2012,8,5,4
8708,3,0,0,1,29.52,34.85,74,16.9979,1,18,19,2012,8,5,5
8709,3,0,0,1,29.52,34.85,79,16.9979,7,12,19,2012,8,5,6
8710,3,0,0,1,30.34,35.605,74,19.9995,18,50,68,2012,8,5,7
8711,3,0,0,1,31.16,36.365,66,22.0028,27,81,108,2012,8,5,8
8712,3,0,0,1,32.8,38.635,59,23.9994,61,168,229,2012,8,5,9
8713,3,0,0,1,32.8,38.635,59,27.9993,111,253,364,2012,8,5,10
8714,3,0,0,1,33.62,39.395,56,27.9993,155,282,437,2012,8,5,11
8715,3,0,0,1,35.26,40.15,47,35.0008,161,330,491,2012,8,5,12
8716,3,0,0,1,36.08,40.91,44,31.0009,208,315,523,2012,8,5,13
8717,3,0,0,1,36.9,42.425,42,31.0009,161,365,526,2012,8,5,14
8718,3,0,0,1,36.9,40.91,37,35.0008,164,286,450,2012,8,5,15
8719,3,0,0,1,33.62,37.88,46,16.9979,143,278,421,2012,8,5,16
8720,3,0,0,1,33.62,37.88,46,16.9979,122,260,382,2012,8,5,17
8721,3,0,0,3,28.7,33.335,74,8.9981,75,154,229,2012,8,5,18
8722,3,0,0,1,28.7,33.335,84,15.0013,46,139,185,2012,8,5,19
8723,3,0,0,1,28.7,33.335,84,7.0015,53,140,193,2012,8,5,20
8724,3,0,0,1,29.52,34.85,79,7.0015,51,157,208,2012,8,5,21
8725,3,0,0,1,29.52,34.85,79,6.0032,57,100,157,2012,8,5,22
8726,3,0,0,2,29.52,34.85,79,11.0014,29,58,87,2012,8,5,23
8727,3,0,1,2,29.52,34.85,79,0.0,9,24,33,2012,8,6,0
8728,3,0,1,1,29.52,34.85,79,6.0032,1,10,11,2012,8,6,1
8729,3,0,1,2,29.52,34.85,79,8.9981,0,5,5,2012,8,6,2
8730,3,0,1,3,29.52,34.85,79,6.0032,0,5,5,2012,8,6,3
8731,3,0,1,2,29.52,34.85,74,8.9981,3,8,11,2012,8,6,4
8732,3,0,1,1,28.7,33.335,79,12.998,2,23,25,2012,8,6,5
8733,3,0,1,2,28.7,33.335,79,15.0013,4,137,141,2012,8,6,6
8734,3,0,1,3,29.52,34.09,70,12.998,14,393,407,2012,8,6,7
8735,3,0,1,2,28.7,33.335,79,0.0,27,578,605,2012,8,6,8
8736,3,0,1,3,28.7,33.335,79,11.0014,28,248,276,2012,8,6,9
8737,3,0,1,1,30.34,34.85,70,15.0013,54,159,213,2012,8,6,10
8738,3,0,1,1,31.16,36.365,66,8.9981,108,152,260,2012,8,6,11
8739,3,0,1,2,31.98,36.365,55,6.0032,72,213,285,2012,8,6,12
8740,3,0,1,1,32.8,37.12,49,15.0013,85,204,289,2012,8,6,13
8741,3,0,1,1,33.62,37.88,46,0.0,99,188,287,2012,8,6,14
8742,3,0,1,1,33.62,37.88,46,8.9981,91,183,274,2012,8,6,15
8743,3,0,1,1,34.44,37.88,41,7.0015,88,363,451,2012,8,6,16
8744,3,0,1,1,33.62,37.12,41,0.0,112,746,858,2012,8,6,17
8745,3,0,1,1,33.62,37.12,41,8.9981,100,743,843,2012,8,6,18
8746,3,0,1,1,31.98,37.12,59,12.998,109,531,640,2012,8,6,19
8747,3,0,1,1,31.16,36.365,66,11.0014,89,368,457,2012,8,6,20
8748,3,0,1,1,30.34,34.85,70,12.998,72,245,317,2012,8,6,21
8749,3,0,1,1,30.34,34.85,70,6.0032,50,157,207,2012,8,6,22
8750,3,0,1,1,29.52,34.85,74,12.998,16,97,113,2012,8,6,23
8751,3,0,1,1,28.7,33.335,84,12.998,15,32,47,2012,8,7,0
8752,3,0,1,1,28.7,33.335,84,8.9981,2,16,18,2012,8,7,1
8753,3,0,1,1,28.7,33.335,84,8.9981,6,7,13,2012,8,7,2
8754,3,0,1,1,28.7,33.335,84,0.0,0,6,6,2012,8,7,3
8755,3,0,1,1,27.88,31.82,83,8.9981,2,7,9,2012,8,7,4
8756,3,0,1,1,28.7,33.335,79,7.0015,3,33,36,2012,8,7,5
8757,3,0,1,2,28.7,33.335,79,12.998,3,176,179,2012,8,7,6
8758,3,0,1,2,28.7,33.335,74,8.9981,21,481,502,2012,8,7,7
8759,3,0,1,2,28.7,32.575,70,11.0014,41,664,705,2012,8,7,8
8760,3,0,1,2,28.7,33.335,74,8.9981,44,283,327,2012,8,7,9
8761,3,0,1,2,30.34,34.85,70,8.9981,89,161,250,2012,8,7,10
8762,3,0,1,2,31.16,36.365,66,6.0032,84,130,214,2012,8,7,11
8763,3,0,1,2,32.8,37.88,55,8.9981,86,197,283,2012,8,7,12
8764,3,0,1,2,32.8,37.12,52,12.998,68,185,253,2012,8,7,13
8765,3,0,1,2,33.62,37.88,46,0.0,76,185,261,2012,8,7,14
8766,3,0,1,1,32.8,37.12,52,0.0,100,206,306,2012,8,7,15
8767,3,0,1,3,31.16,36.365,66,19.0012,101,344,445,2012,8,7,16
8768,3,0,1,2,31.98,37.12,62,8.9981,125,743,868,2012,8,7,17
8769,3,0,1,2,31.16,35.605,62,11.0014,103,711,814,2012,8,7,18
8770,3,0,1,2,31.16,36.365,66,7.0015,104,506,610,2012,8,7,19
8771,3,0,1,2,30.34,34.85,70,8.9981,74,374,448,2012,8,7,20
8772,3,0,1,2,29.52,34.85,74,0.0,70,247,317,2012,8,7,21
8773,3,0,1,1,29.52,34.85,74,7.0015,43,181,224,2012,8,7,22
8774,3,0,1,1,29.52,34.85,79,0.0,18,120,138,2012,8,7,23
8775,3,0,1,1,28.7,33.335,84,0.0,12,46,58,2012,8,8,0
8776,3,0,1,1,29.52,34.85,79,0.0,3,20,23,2012,8,8,1
8777,3,0,1,1,28.7,33.335,84,0.0,1,5,6,2012,8,8,2
8778,3,0,1,1,28.7,33.335,84,0.0,1,6,7,2012,8,8,3
8779,3,0,1,1,28.7,33.335,84,0.0,1,6,7,2012,8,8,4
8780,3,0,1,2,27.88,31.82,89,11.0014,3,40,43,2012,8,8,5
8781,3,0,1,2,28.7,33.335,84,11.0014,4,169,173,2012,8,8,6
8782,3,0,1,2,28.7,33.335,84,11.0014,24,458,482,2012,8,8,7
8783,3,0,1,2,30.34,36.365,72,6.0032,48,689,737,2012,8,8,8
8784,3,0,1,2,31.16,36.365,66,0.0,33,308,341,2012,8,8,9
8785,3,0,1,2,32.8,37.12,52,8.9981,63,151,214,2012,8,8,10
8786,3,0,1,2,32.8,37.12,52,0.0,80,159,239,2012,8,8,11
8787,3,0,1,2,32.8,37.12,52,0.0,63,217,280,2012,8,8,12
8788,3,0,1,2,32.8,37.12,52,0.0,101,212,313,2012,8,8,13
8789,3,0,1,2,32.8,37.12,52,16.9979,63,173,236,2012,8,8,14
8790,3,0,1,2,34.44,37.88,44,12.998,110,168,278,2012,8,8,15
8791,3,0,1,2,32.8,37.12,49,19.0012,113,328,441,2012,8,8,16
8792,3,0,1,2,32.8,37.88,55,19.0012,107,751,858,2012,8,8,17
8793,3,0,1,2,31.98,36.365,55,11.0014,117,745,862,2012,8,8,18
8794,3,0,1,1,31.16,36.365,66,15.0013,119,567,686,2012,8,8,19
8795,3,0,1,1,30.34,34.85,66,12.998,76,424,500,2012,8,8,20
8796,3,0,1,1,30.34,34.85,66,7.0015,70,311,381,2012,8,8,21
8797,3,0,1,1,29.52,34.85,74,7.0015,35,198,233,2012,8,8,22
8798,3,0,1,1,29.52,34.09,70,8.9981,16,120,136,2012,8,8,23
8799,3,0,1,1,29.52,34.85,74,12.998,16,51,67,2012,8,9,0
8800,3,0,1,1,28.7,33.335,79,8.9981,5,23,28,2012,8,9,1
8801,3,0,1,1,28.7,33.335,84,6.0032,2,12,14,2012,8,9,2
8802,3,0,1,1,27.88,31.82,83,6.0032,1,5,6,2012,8,9,3
8803,3,0,1,2,27.88,31.82,89,8.9981,0,10,10,2012,8,9,4
8804,3,0,1,2,27.06,29.545,94,0.0,4,37,41,2012,8,9,5
8805,3,0,1,1,27.06,30.305,83,11.0014,5,162,167,2012,8,9,6
8806,3,0,1,2,28.7,33.335,84,11.0014,24,451,475,2012,8,9,7
8807,3,0,1,1,29.52,34.85,74,7.0015,28,670,698,2012,8,9,8
8808,3,0,1,1,31.16,36.365,66,11.0014,54,299,353,2012,8,9,9
8809,3,0,1,1,32.8,37.88,55,15.0013,72,133,205,2012,8,9,10
8810,3,0,1,1,34.44,37.88,44,0.0,94,166,260,2012,8,9,11
8811,3,0,1,1,34.44,37.88,44,7.0015,85,192,277,2012,8,9,12
8812,3,0,1,1,35.26,39.395,41,7.0015,80,201,281,2012,8,9,13
8813,3,0,1,1,36.08,38.635,32,15.0013,86,161,247,2012,8,9,14
8814,3,0,1,1,36.08,38.635,32,15.0013,63,204,267,2012,8,9,15
8815,3,0,1,1,35.26,38.635,39,16.9979,97,320,417,2012,8,9,16
8816,3,0,1,1,35.26,37.88,36,16.9979,111,699,810,2012,8,9,17
8817,3,0,1,2,33.62,37.88,46,16.9979,78,733,811,2012,8,9,18
8818,3,0,1,1,32.8,37.88,55,12.998,90,533,623,2012,8,9,19
8819,3,0,1,1,28.7,32.575,54,19.0012,91,387,478,2012,8,9,20
8820,3,0,1,2,28.7,32.575,58,11.0014,50,286,336,2012,8,9,21
8821,3,0,1,2,27.06,31.06,69,15.0013,41,218,259,2012,8,9,22
8822,3,0,1,1,27.06,31.06,74,0.0,19,137,156,2012,8,9,23
8823,3,0,1,1,28.7,32.575,65,6.0032,17,68,85,2012,8,10,0
8824,3,0,1,1,28.7,32.575,65,7.0015,6,35,41,2012,8,10,1
8825,3,0,1,1,28.7,33.335,74,11.0014,6,14,20,2012,8,10,2
8826,3,0,1,2,29.52,34.85,79,12.998,3,6,9,2012,8,10,3
8827,3,0,1,3,28.7,33.335,84,19.0012,0,7,7,2012,8,10,4
8828,3,0,1,3,28.7,33.335,84,19.0012,4,29,33,2012,8,10,5
8829,3,0,1,3,26.24,28.79,89,19.9995,3,41,44,2012,8,10,6
8830,3,0,1,3,26.24,28.79,89,7.0015,5,128,133,2012,8,10,7
8831,3,0,1,3,25.42,27.275,91,11.0014,7,112,119,2012,8,10,8
8832,3,0,1,2,26.24,28.79,89,0.0,21,199,220,2012,8,10,9
8833,3,0,1,1,27.06,29.545,89,7.0015,27,166,193,2012,8,10,10
8834,3,0,1,3,27.88,31.82,79,8.9981,73,178,251,2012,8,10,11
8835,3,0,1,2,30.34,34.85,66,23.9994,75,240,315,2012,8,10,12
8836,3,0,1,2,31.16,35.605,58,23.9994,66,224,290,2012,8,10,13
8837,3,0,1,1,31.16,35.605,58,23.9994,71,236,307,2012,8,10,14
8838,3,0,1,1,32.8,37.12,52,30.0026,100,224,324,2012,8,10,15
8839,3,0,1,1,31.98,36.365,55,19.9995,96,371,467,2012,8,10,16
8840,3,0,1,1,32.8,37.12,52,19.0012,111,619,730,2012,8,10,17
8841,3,0,1,1,31.16,35.605,62,19.9995,88,552,640,2012,8,10,18
8842,3,0,1,1,31.16,35.605,62,19.0012,98,394,492,2012,8,10,19
8843,3,0,1,1,30.34,34.85,66,19.9995,55,315,370,2012,8,10,20
8844,3,0,1,1,30.34,34.85,66,16.9979,50,236,286,2012,8,10,21
8845,3,0,1,1,29.52,34.85,74,19.0012,50,168,218,2012,8,10,22
8846,3,0,1,1,29.52,34.09,70,19.0012,33,159,192,2012,8,10,23
8847,3,0,0,1,28.7,32.575,70,19.0012,38,142,180,2012,8,11,0
8848,3,0,0,1,27.06,31.06,74,15.0013,32,84,116,2012,8,11,1
8849,3,0,0,3,26.24,29.545,78,12.998,19,66,85,2012,8,11,2
8850,3,0,0,3,25.42,28.79,83,11.0014,2,19,21,2012,8,11,3
8851,3,0,0,1,25.42,28.79,83,7.0015,3,7,10,2012,8,11,4
8852,3,0,0,1,25.42,28.03,88,7.0015,2,9,11,2012,8,11,5
8853,3,0,0,2,25.42,28.03,88,7.0015,5,18,23,2012,8,11,6
8854,3,0,0,1,26.24,28.79,83,6.0032,8,54,62,2012,8,11,7
8855,3,0,0,1,27.06,30.305,83,7.0015,30,132,162,2012,8,11,8
8856,3,0,0,1,27.88,31.82,79,12.998,54,217,271,2012,8,11,9
8857,3,0,0,1,29.52,34.09,62,6.0032,125,282,407,2012,8,11,10
8858,3,0,0,1,30.34,34.85,66,11.0014,203,296,499,2012,8,11,11
8859,3,0,0,1,31.16,35.605,58,15.0013,214,332,546,2012,8,11,12
8860,3,0,0,1,32.8,37.12,49,23.9994,228,341,569,2012,8,11,13
8861,3,0,0,1,32.8,37.12,49,19.9995,248,290,538,2012,8,11,14
8862,3,0,0,1,32.8,36.365,46,19.0012,246,316,562,2012,8,11,15
8863,3,0,0,1,32.8,36.365,46,19.9995,227,304,531,2012,8,11,16
8864,3,0,0,3,30.34,34.85,66,23.9994,220,292,512,2012,8,11,17
8865,3,0,0,2,28.7,33.335,74,19.9995,107,193,300,2012,8,11,18
8866,3,0,0,2,27.06,29.545,89,7.0015,97,178,275,2012,8,11,19
8867,3,0,0,3,27.06,29.545,89,27.9993,31,129,160,2012,8,11,20
8868,3,0,0,2,27.06,29.545,89,11.0014,26,102,128,2012,8,11,21
8869,3,0,0,2,27.06,29.545,89,11.0014,40,128,168,2012,8,11,22
8870,3,0,0,3,27.06,30.305,78,11.0014,42,121,163,2012,8,11,23
8871,3,0,0,2,26.24,30.305,73,8.9981,24,96,120,2012,8,12,0
8872,3,0,0,1,25.42,29.545,78,8.9981,21,92,113,2012,8,12,1
8873,3,0,0,1,26.24,30.305,69,8.9981,19,67,86,2012,8,12,2
8874,3,0,0,1,25.42,29.545,73,6.0032,11,37,48,2012,8,12,3
8875,3,0,0,1,26.24,30.305,69,6.0032,2,8,10,2012,8,12,4
8876,3,0,0,1,26.24,31.06,61,12.998,1,9,10,2012,8,12,5
8877,3,0,0,1,26.24,30.305,65,11.0014,2,14,16,2012,8,12,6
8878,3,0,0,1,26.24,30.305,65,8.9981,9,30,39,2012,8,12,7
8879,3,0,0,1,27.06,31.06,54,15.0013,35,84,119,2012,8,12,8
8880,3,0,0,1,28.7,32.575,48,15.0013,64,153,217,2012,8,12,9
8881,3,0,0,1,28.7,32.575,51,11.0014,88,240,328,2012,8,12,10
8882,3,0,0,1,30.34,33.335,42,11.0014,167,282,449,2012,8,12,11
8883,3,0,0,1,30.34,33.335,42,12.998,163,342,505,2012,8,12,12
8884,3,0,0,1,31.98,34.85,40,0.0,178,365,543,2012,8,12,13
8885,3,0,0,1,31.16,34.09,40,12.998,213,366,579,2012,8,12,14
8886,3,0,0,1,31.16,34.09,40,8.9981,235,342,577,2012,8,12,15
8887,3,0,0,1,31.16,34.09,40,7.0015,213,300,513,2012,8,12,16
8888,3,0,0,1,32.8,34.85,33,0.0,186,319,505,2012,8,12,17
8889,3,0,0,1,31.98,34.09,35,7.0015,164,327,491,2012,8,12,18
8890,3,0,0,1,30.34,32.575,40,8.9981,148,317,465,2012,8,12,19
8891,3,0,0,1,29.52,32.575,45,0.0,96,204,300,2012,8,12,20
8892,3,0,0,1,29.52,33.335,51,6.0032,78,142,220,2012,8,12,21
8893,3,0,0,1,28.7,32.575,58,8.9981,40,141,181,2012,8,12,22
8894,3,0,0,1,27.88,31.82,61,0.0,25,85,110,2012,8,12,23
8895,3,0,1,1,27.06,31.06,65,7.0015,14,33,47,2012,8,13,0
8896,3,0,1,1,27.06,31.06,65,6.0032,3,11,14,2012,8,13,1
8897,3,0,1,1,26.24,30.305,69,7.0015,1,8,9,2012,8,13,2
8898,3,0,1,1,26.24,30.305,69,0.0,1,5,6,2012,8,13,3
8899,3,0,1,1,26.24,30.305,69,7.0015,0,11,11,2012,8,13,4
8900,3,0,1,1,26.24,30.305,69,7.0015,3,33,36,2012,8,13,5
8901,3,0,1,1,25.42,29.545,73,6.0032,4,155,159,2012,8,13,6
8902,3,0,1,1,27.06,31.06,65,8.9981,11,425,436,2012,8,13,7
8903,3,0,1,2,29.52,33.335,51,6.0032,25,648,673,2012,8,13,8
8904,3,0,1,2,30.34,33.335,45,0.0,40,265,305,2012,8,13,9
8905,3,0,1,2,31.16,34.09,40,0.0,88,111,199,2012,8,13,10
8906,3,0,1,1,31.16,34.09,40,6.0032,94,151,245,2012,8,13,11
8907,3,0,1,1,31.98,34.85,40,12.998,96,180,276,2012,8,13,12
8908,3,0,1,1,31.98,34.85,40,11.0014,79,175,254,2012,8,13,13
8909,3,0,1,1,32.8,34.85,33,7.0015,85,163,248,2012,8,13,14
8910,3,0,1,1,33.62,36.365,34,15.0013,80,194,274,2012,8,13,15
8911,3,0,1,1,32.8,35.605,36,6.0032,116,348,464,2012,8,13,16
8912,3,0,1,1,32.8,35.605,36,11.0014,102,716,818,2012,8,13,17
8913,3,0,1,1,31.16,34.85,52,19.0012,103,709,812,2012,8,13,18
8914,3,0,1,1,30.34,34.09,58,11.0014,88,467,555,2012,8,13,19
8915,3,0,1,1,30.34,34.09,62,15.0013,58,374,432,2012,8,13,20
8916,3,0,1,1,29.52,34.09,66,12.998,44,246,290,2012,8,13,21
8917,3,0,1,1,29.52,34.09,62,22.0028,44,148,192,2012,8,13,22
8918,3,0,1,1,28.7,32.575,70,15.0013,28,100,128,2012,8,13,23
8919,3,0,1,1,28.7,33.335,74,15.0013,12,48,60,2012,8,14,0
8920,3,0,1,1,27.88,31.82,79,16.9979,8,19,27,2012,8,14,1
8921,3,0,1,2,27.88,31.82,83,12.998,2,9,11,2012,8,14,2
8922,3,0,1,2,27.88,31.82,83,12.998,0,3,3,2012,8,14,3
8923,3,0,1,2,27.88,31.82,83,12.998,0,5,5,2012,8,14,4
8924,3,0,1,2,27.88,31.82,89,12.998,1,35,36,2012,8,14,5
8925,3,0,1,3,26.24,28.79,83,12.998,1,63,64,2012,8,14,6
8926,3,0,1,2,27.06,30.305,83,6.0032,1,178,179,2012,8,14,7
8927,3,0,1,2,27.06,29.545,89,6.0032,27,591,618,2012,8,14,8
8928,3,0,1,2,28.7,33.335,74,0.0,48,354,402,2012,8,14,9
8929,3,0,1,1,28.7,33.335,79,7.0015,53,155,208,2012,8,14,10
8930,3,0,1,1,30.34,34.09,62,0.0,69,127,196,2012,8,14,11
8931,3,0,1,1,31.98,35.605,49,8.9981,93,207,300,2012,8,14,12
8932,3,0,1,1,32.8,36.365,46,6.0032,83,203,286,2012,8,14,13
8933,3,0,1,1,33.62,37.12,41,15.0013,80,175,255,2012,8,14,14
8934,3,0,1,1,33.62,37.88,46,15.0013,84,199,283,2012,8,14,15
8935,3,0,1,1,33.62,37.12,43,15.0013,95,363,458,2012,8,14,16
8936,3,0,1,3,31.16,36.365,66,16.9979,78,734,812,2012,8,14,17
8937,3,0,1,1,31.16,35.605,62,19.0012,97,757,854,2012,8,14,18
8938,3,0,1,1,31.16,36.365,66,12.998,94,533,627,2012,8,14,19
8939,3,0,1,1,30.34,35.605,74,15.0013,65,371,436,2012,8,14,20
8940,3,0,1,1,30.34,34.09,62,15.0013,56,252,308,2012,8,14,21
8941,3,0,1,1,29.52,34.09,66,6.0032,28,161,189,2012,8,14,22
8942,3,0,1,1,29.52,34.09,66,11.0014,53,114,167,2012,8,14,23
8943,3,0,1,1,28.7,32.575,61,12.998,8,52,60,2012,8,15,0
8944,3,0,1,1,28.7,32.575,61,0.0,6,31,37,2012,8,15,1
8945,3,0,1,1,27.88,31.82,65,0.0,1,7,8,2012,8,15,2
8946,3,0,1,1,27.06,31.06,74,7.0015,1,10,11,2012,8,15,3
8947,3,0,1,1,26.24,28.79,83,7.0015,0,4,4,2012,8,15,4
8948,3,0,1,1,26.24,29.545,78,7.0015,4,35,39,2012,8,15,5
8949,3,0,1,1,26.24,29.545,78,7.0015,12,160,172,2012,8,15,6
8950,3,0,1,2,27.06,31.06,69,12.998,25,467,492,2012,8,15,7
8951,3,0,1,2,28.7,32.575,65,19.0012,40,642,682,2012,8,15,8
8952,3,0,1,2,29.52,34.09,62,12.998,57,310,367,2012,8,15,9
8953,3,0,1,2,29.52,34.09,62,12.998,70,163,233,2012,8,15,10
8954,3,0,1,2,30.34,34.09,58,12.998,80,155,235,2012,8,15,11
8955,3,0,1,1,30.34,34.09,55,15.0013,77,230,307,2012,8,15,12
8956,3,0,1,2,31.98,35.605,49,12.998,88,206,294,2012,8,15,13
8957,3,0,1,2,31.16,34.85,52,19.9995,94,161,255,2012,8,15,14
8958,3,0,1,1,31.16,34.85,52,16.9979,70,196,266,2012,8,15,15
8959,3,0,1,1,31.16,34.09,48,12.998,91,340,431,2012,8,15,16
8960,3,0,1,1,30.34,34.09,55,19.0012,102,749,851,2012,8,15,17
8961,3,0,1,1,30.34,33.335,51,15.0013,80,768,848,2012,8,15,18
8962,3,0,1,1,28.7,32.575,61,8.9981,124,525,649,2012,8,15,19
8963,3,0,1,1,28.7,32.575,61,8.9981,72,355,427,2012,8,15,20
8964,3,0,1,1,28.7,32.575,61,12.998,49,266,315,2012,8,15,21
8965,3,0,1,1,28.7,32.575,61,11.0014,29,197,226,2012,8,15,22
8966,3,0,1,1,27.88,31.82,65,7.0015,18,120,138,2012,8,15,23
8967,3,0,1,1,27.06,31.06,69,0.0,13,63,76,2012,8,16,0
8968,3,0,1,1,26.24,30.305,73,0.0,3,18,21,2012,8,16,1
8969,3,0,1,1,26.24,30.305,69,12.998,0,15,15,2012,8,16,2
8970,3,0,1,1,25.42,29.545,73,16.9979,0,4,4,2012,8,16,3
8971,3,0,1,1,25.42,29.545,73,15.0013,2,3,5,2012,8,16,4
8972,3,0,1,1,24.6,28.79,78,11.0014,7,30,37,2012,8,16,5
8973,3,0,1,1,24.6,28.79,78,11.0014,3,162,165,2012,8,16,6
8974,3,0,1,1,26.24,30.305,69,15.0013,16,448,464,2012,8,16,7
8975,3,0,1,1,27.88,31.82,61,12.998,33,649,682,2012,8,16,8
8976,3,0,1,1,29.52,33.335,54,7.0015,41,296,337,2012,8,16,9
8977,3,0,1,1,30.34,33.335,48,8.9981,78,121,199,2012,8,16,10
8978,3,0,1,1,31.16,33.335,37,6.0032,83,191,274,2012,8,16,11
8979,3,0,1,1,32.8,34.85,33,7.0015,96,247,343,2012,8,16,12
8980,3,0,1,1,32.8,34.85,31,15.0013,81,219,300,2012,8,16,13
8981,3,0,1,1,33.62,35.605,32,0.0,72,176,248,2012,8,16,14
8982,3,0,1,1,32.8,34.85,33,16.9979,63,197,260,2012,8,16,15
8983,3,0,1,1,33.62,35.605,32,15.0013,79,340,419,2012,8,16,16
8984,3,0,1,1,33.62,36.365,34,12.998,130,767,897,2012,8,16,17
8985,3,0,1,1,32.8,35.605,36,0.0,109,723,832,2012,8,16,18
8986,3,0,1,1,31.16,34.09,40,7.0015,119,558,677,2012,8,16,19
8987,3,0,1,1,31.16,34.09,40,6.0032,100,414,514,2012,8,16,20
8988,3,0,1,1,30.34,33.335,48,12.998,83,273,356,2012,8,16,21
8989,3,0,1,1,29.52,33.335,51,11.0014,69,185,254,2012,8,16,22
8990,3,0,1,1,28.7,32.575,54,7.0015,58,168,226,2012,8,16,23
8991,3,0,1,1,27.88,12.12,57,11.0014,21,67,88,2012,8,17,0
8992,3,0,1,1,27.06,12.12,65,7.0015,16,38,54,2012,8,17,1
8993,3,0,1,1,27.06,12.12,61,8.9981,4,15,19,2012,8,17,2
8994,3,0,1,1,26.24,12.12,65,7.0015,0,6,6,2012,8,17,3
8995,3,0,1,1,26.24,12.12,73,11.0014,0,9,9,2012,8,17,4
8996,3,0,1,1,26.24,12.12,73,7.0015,2,34,36,2012,8,17,5
8997,3,0,1,1,25.42,12.12,78,8.9981,6,151,157,2012,8,17,6
8998,3,0,1,1,26.24,12.12,73,7.0015,11,368,379,2012,8,17,7
8999,3,0,1,1,27.88,12.12,65,8.9981,43,625,668,2012,8,17,8
9000,3,0,1,1,28.7,12.12,58,7.0015,58,320,378,2012,8,17,9
9001,3,0,1,1,30.34,12.12,55,11.0014,82,149,231,2012,8,17,10
9002,3,0,1,1,31.16,12.12,52,19.0012,98,205,303,2012,8,17,11
9003,3,0,1,1,33.62,12.12,41,15.0013,110,255,365,2012,8,17,12
9004,3,0,1,1,34.44,12.12,36,26.0027,103,254,357,2012,8,17,13
9005,3,0,1,1,35.26,12.12,34,27.9993,128,200,328,2012,8,17,14
9006,3,0,1,1,35.26,12.12,30,31.0009,127,256,383,2012,8,17,15
9007,3,0,1,2,34.44,12.12,32,30.0026,116,372,488,2012,8,17,16
9008,3,0,1,1,33.62,12.12,36,22.0028,144,647,791,2012,8,17,17
9009,3,0,1,2,33.62,12.12,38,16.9979,108,561,669,2012,8,17,18
9010,3,0,1,2,30.34,12.12,55,26.0027,88,403,491,2012,8,17,19
9011,3,0,1,2,29.52,12.12,58,15.0013,97,262,359,2012,8,17,20
9012,3,0,1,2,27.88,12.12,69,19.9995,57,198,255,2012,8,17,21
9013,3,0,1,3,27.06,12.12,83,12.998,43,170,213,2012,8,17,22
9014,3,0,1,3,26.24,12.12,83,15.0013,21,100,121,2012,8,17,23
9015,3,0,0,2,26.24,28.79,83,15.0013,6,99,105,2012,8,18,0
9016,3,0,0,3,25.42,27.275,94,11.0014,14,78,92,2012,8,18,1
9017,3,0,0,3,25.42,28.03,88,11.0014,4,39,43,2012,8,18,2
9018,3,0,0,1,25.42,28.03,88,12.998,7,23,30,2012,8,18,3
9019,3,0,0,1,25.42,29.545,73,15.0013,5,8,13,2012,8,18,4
9020,3,0,0,1,24.6,28.79,78,16.9979,2,7,9,2012,8,18,5
9021,3,0,0,1,24.6,28.03,83,15.0013,4,23,27,2012,8,18,6
9022,3,0,0,1,24.6,28.03,83,15.0013,12,52,64,2012,8,18,7
9023,3,0,0,1,26.24,30.305,69,16.9979,28,161,189,2012,8,18,8
9024,3,0,0,1,27.06,31.06,65,19.0012,81,211,292,2012,8,18,9
9025,3,0,0,1,28.7,32.575,54,11.0014,166,314,480,2012,8,18,10
9026,3,0,0,1,29.52,33.335,51,0.0,180,356,536,2012,8,18,11
9027,3,0,0,1,31.16,33.335,37,12.998,266,388,654,2012,8,18,12
9028,3,0,0,1,30.34,32.575,40,12.998,289,355,644,2012,8,18,13
9029,3,0,0,1,31.16,33.335,37,19.0012,242,356,598,2012,8,18,14
9030,3,0,0,1,31.16,33.335,37,15.0013,250,346,596,2012,8,18,15
9031,3,0,0,1,31.16,33.335,37,16.9979,287,354,641,2012,8,18,16
9032,3,0,0,1,31.16,33.335,37,15.0013,256,379,635,2012,8,18,17
